id,eng,afr,tsn,nso,sot,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info
dsac_natural_sciences_and_technology_dictionary_sotho_1606,observe,waarneem,ela tlhoko,lemoga / ela hloko / tsitsinkela,shebisisa,verb,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1607,occupation,beroep,tiro,mošomo,mosebetsi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1608,ocean,oseaan / see,lewatle,lewatle,lewatlehadi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1609,offline,van lyn af / ongekoppel,kgaogokgokagano,ofolaene,ntle le kgokelo,,computers,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1610,ohm,ohm,ohm,ohm,ohm,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1611,oil,olie,oli,makhura / oli,oli,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1612,oil refinery,olieraffinadery,bodirelo-oli,bohlwekišetšo bja makhura,tlhwekisisong ya oli,,,,,,,,oli,,
dsac_natural_sciences_and_technology_dictionary_sotho_1613,oil stain,olievlek,kolo ya oli,sepatso sa makhura,letheba la oli,,,,,,,,oli,,
dsac_natural_sciences_and_technology_dictionary_sotho_1614,oil tanker,olietenkskip,sekepe sa oli,sekeperwalamakhura / sekeperwalaoli / sekepesepetšamakhura,sekepe sa oli,,,,,,,,oli,,
dsac_natural_sciences_and_technology_dictionary_sotho_1615,olive,olyf,motlhware,mehlware / seenywa sa mehlware,mohlware,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1616,omnivore,omnivoor / alleseter,sejagotlhe,phoofolo sephela ka nama le bjang / sejatšotlhe,sejatsohle,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1617,onion,ui,eiye,eiye / anyanese,eiye,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1618,online,gekoppel,golagane / gokagana,kgokaganego / onilaene,kgokelo,,computers,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1619,opaque,opaak,sesirapono,e sa bonagalego,e sa bonaletseng,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1620,open field,oop veld,naga / leboa,lebala / molala / mogola,lepalapala,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1621,open fire,oop vuur,molelontle,tlhaga / hlaga,hlaha,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1622,opening,opening,phatlha,lešoba,lesoba,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1623,orange,lemoen,namune,namune,lamunu,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1624,orchard,vrugteboord,tshimo ya maungo,serapa sa dikenywa / serapa sa dienywa / otšhate,serapa sa ditholwana,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1625,ore,erts,lenya,borale,manya,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1626,organic food,organiese voedsel,dijo-tlhokakhabone,dijotšweletšwa ka tlhago,dijo tse hlokang khabone,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1627,organism,organisme,setshedinnyennye,sephedi,sephedi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1628,original,oorspronklike,tshimologo,ya mathomo / ya setlogo / setlogong,ya mantlha / ya sethato,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1629,ornament,ornament,sekgabisi,sekgabiši,mokgabiso,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1630,oscillate,ossilleer,akgaakga,go ya pele le morago,ho ya pele le morao,verb,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1631,oscillating,ossillerend,-akgaakgegang,ye e yago pele le morago,e yang pele le morao,adjective,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1632,ostrich,volstruis,ntšhwe,mpšhe,mpshe,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1633,outer diameter,buitediameter,molagarentle,molagare wa ka ntle,dayametha ya bokantle,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1634,outer shell,kors,llagantle,bogodimo bja lefase,bokahodimo ba lefatshe,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1635,outer space,buitenste ruimte / buiteruimte,lefaufau,lefaufau,sepakapaka,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1636,outlet,afvoerpyp / uitlaat,mosele / peipi,kišantle / seišantle,sentsha / kotopo,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1637,outlet point,uitlaatpunt / afvoerpunt,kgorontshetsantle,ntlha ya kišantle / ntlha ya seišantle,ntlha ya sentsha / ntlha ya kotopo,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1638,output,uitvoer / lewering,ntshetsontle,bokgoni bja tšweletšo ya mošomo,sephetho,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1639,output component,leweringskomponent,sediriswa sa ntshetsontle,sethotšweletšibokgonitšho mo / karolwana ya bokgoni bja tšweletšo ya mošomo,sentshasephetho,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1640,outside,buitekant,kwa ntle,ka ntle,kantle,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1641,oval,ovaal,motopo / popego-lee,ya bolee / ya bosele / bokalee,e motopo,adjective,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1642,ovary,eierstok,popelo,sešego sa mae / obare,popelo,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1643,oven,oond,bobesetso / onto,onto / obene,leupa / onto,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1644,overcast,betrokke,go thibile,go thiba ga maru,maru a thibile / le sithabetse,adjective,,,,,,,pipa,,
dsac_natural_sciences_and_technology_dictionary_sotho_1645,overnight,oornag,mo bosigong / bosigojotlhe,mo bošegong / serobalela,bosiu bohle,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1646,overpopulated,oorbevolk,bontsiphetelela,pitlagano,tshubuhlellano,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1647,overweight,oorgewig,boimaphetelela,mafetlhefetlhe,ho nona haholo,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1648,overwhelm,oorweldig,phophoma / khurumetsa,go kukega maikutlo ka lethabo,hlolla,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1649,ovule,kiemsel,leenyana,leana / obiule / obiyule,lehe le sa nontshwang,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1650,ovum,ovum,lee,lee / obamo,lehe,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1651,owl,uil,morubisi,leribiši / makgotlo,sephoko / morubisi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1652,oxide,oksied,okosaete,okisaete,oksaete,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1653,oxygen,suurstof,okosijene,oksitšene,oksijene,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1654,oyster,oester,kgetla,kgetla,kgetla,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1655,ozone,osoon,osoune,osoune / ozoune,ozouno,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1656,ozone-friendly,osoonvriendelik,-amogelang osoune,ye e sa senyego ozuone,e sa senyeng ozouno,adjective,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1657,ozone layer,osoonlaag,llaga ya osoune,llaga ya ozoune,moalo wa ozouno / lera la ozouno,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1658,packaging,verpakking,sephuthelo,sephuthedi,sephuthela,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1659,pad,kussing,bogato,lešogo / bofora,maro,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1660,paint,verf,pente,pente,pente,noun,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1661,paint brush,verfkwas,boraše ba pente,poratšhe ya pente,kwase,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1662,palm tree,palmboom,palema,mopalema,sefate sa palema,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1663,panda,panda,panda,phanta / phanda,panda,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1664,panel,paneel,phanele,phanele,phanele / papetla,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1665,panelled,met panele / paneel,-phanele,phanetšwego,papetla e dikarolwana,adjective,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1666,panel pin,paneelspyker,phini ya phanele,dipikišana tša phanele,sepekerana sa phanele,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1667,paper,papier,pampiri,lephephe / pampiri,pampiri,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1668,paperweight,papiergewig,setshegetsa pampiri,boimapampiri / boimalephephe,sepitlapampiri,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1669,parachute,valskerm,pharatšhute,pharatšhute / sephasedi,pharashute,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1670,paraffin,paraffien,parafene,parafene / pharafene / makhura,parafini,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1671,paraffin stove,paraffienstofie,setofo sa parafene,setofo sa parafene / setofo sa pharafene,setofo sa parafini,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1672,parallax,parallaks,boemopono,pharalakse,pharalaks,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1673,parallel,parallel / ewewydig,bapileng,bapetšego,bapileng,,e.g. lines,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1674,parallel,in parallel / parallel verbind,bapileng,moela wa mohlagase wo o sa tsenelanego,bapileng,,electricity,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1675,parallel slits,parallelle gleuwe,mapeka a a bapileng,maphaga a a bapetšego / matlere a a bapetšego,maphekga a bapileng,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1676,parallel veins,parallelle are / ewewydige are,mothapomabapi,tšhikatlakalabapela,methatswana e bapileng,,leaves,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1677,parasite,parasiet,motlhampepe / pharasaete,pharasaete / phelakadingwe,sephela ka tse ding / mohlampepe,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1678,parent,ouer,motsadi,motswadi,motswadi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1679,parental,ouerlik / ouer,botsadi,ya botswadi,ya botswadi,adjective,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1680,parental care,ouersorg,tlhokomelo ya botsadi,tlhokomelo ya botswadi,tlhokomelo ya botswadi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1681,parent plant,moederplant,sejalotsadi,mohlaremogolo / semelagolo,semela sa mantlha,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1682,particle,deeltjie,karolwana,setsekana,phatikele / karolwana,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1683,paste,gom,sekgomaretsi,semamaretši / sekgomaretši,sekgomaretsi,noun,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1684,paste,plak,kgomaretsa,kgomaretša / mamaretša,kgomaretsa,verb,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1685,pattern,patroon,paterone,poeletšomokgwatee / phethene,paterone,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1686,patterned,bont,-dipaterone,ya mabala / ya marothontho,e ditema,adjective,e.g. animal skin,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1687,paw,poot,leroo,borofa,leoto la sebata,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1688,peach,perske,perekisi,perekisi,perekisi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1689,peach blossom,perskebloeisel,leloba la perekisi,letšoba la perekisi / leloba la perekisi,palesa ya perekisi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1690,peach tree,perskeboom,setlhare sa perekisi,moperekisi,sefate sa perekisi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1691,peanut,grondboon,letonkomane,make / tloo,letokomane,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1692,pear,peer,pere,pšere / piere,pere,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1693,peck,pik,kobota,kopa / kopola / kobola,kobola,verb,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1694,pedestal grinder,voetstukslyper,keraentara e e mo letshegong,kraentara ya go kgomeretšwa fase,tshilo ya leoto,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1695,peel,skil,letlapi,lekgatha / letlakala,lekgapetla,noun,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1696,peel,skil,obola,tlebola / ebola / phila / kgapolotša,ebola,verb,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1697,pelican,pelikaan,kukara / phelikene,kukura / phelikhene,phelikhen,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1698,pelt,pels,letlalo,letlaloboya / mokgopa / mokgopha,lekoko,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1699,pen,kamp,lesakana,lešakana,lesaka,,animals,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1700,pendulum,slinger / pendulum,seleketlhi,tekeledi / phentulamo / phendulamo,phendulamo,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1701,penguin,pikkewyn,phenkwine,phenkhwini,phenguine,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1702,perch,gaan sit,kotama,tsokama / kotama,tsorama,verb,birds,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1703,permanent,permanent,leruri,sa mmaruri,leruri,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1704,perspex,perspex,sekagalase,plastikibokagalase,phespekse,trademark,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1705,perspiration,sweet,mofufutso,plastikibokagalase / phlastikibokagalase / phesphekse,mofufutso,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1706,perspire,sweet,fufula,fufulelwa,fufulelwa,verb,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1707,pest,pes,sesenyi,sesenyi / selomi / sejedi,sesenyi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1708,pesticide,pesdoder,sebolayadisenyi,sebolayadisenyi / sebolayadilomi / phestisaete,tjhefu ya disenyi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1709,pestilence,pestilensie,leroborobo,leuba / leroborobo,sewa,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1710,pet,troeteldier,mootlwana,seruiwaratwa,seotlwana,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1711,petal,kroonblaar,phetale,poubala / phathale,phetale,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1712,petiole,blaarstingel,lenono,phethiole,lenono,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1713,petrol,petrol / brandstof,lookwane / peterole,phethrole,peterole,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1714,petrol pump,petrolpomp,pompo ya lookwane / pompo ya peterole,pompo ya phethrole,pompo ya peterole,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1715,pharmacy / chemist,apteek,melemong / khemising,khemese,khemisi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1716,phenol formaldehyde resin,fenolformaldehied,seemelelabolelo / sepalelamolelo,borekhu bja finolfomaltehaete / borekhu bja finolfomaldehaede,boroku ba fenol fomaldehaede,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1717,phosphate,fosfaat,fosofeiti,fosfeite,fosfeiti,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1718,phosphorus,fosfor,foseforase,fosferase,fosforase,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1719,photograph,foto,setshwantsho,senepe / fotho,foto / senepe,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1720,photosynthesis,fotosintese,seitirelanjo / sejalo,boitirelodijo bja mehlare ka mahlasedi / phothosinthesisi,fotosinthesisi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1721,physical,fisiek,senama,sebopego / leemo la mmele,ya mmele,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1722,physical,fisies,bofisika,ya fisikhale,ya fiziksi,,physics,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1723,physical development,fisieke ontwikkeling,kgolommele,kgolo ya mmele,kgolo ya mmele,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1724,physical science,natuurkunde / fisika,bonetetshi / fisika,fisikhalesaense / thutamahlalehlokaphelo,fizikhale saense,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1725,physics,fisika,fisika,fisikse / thutaboemotšhomogodimo fase,fiziksi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1726,picture,prent,setshwantsho,seswantšho,setshwantsho,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1727,pie chart,sektorkaart,papetlaphae,phaetšhate,tjhate ya phae,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1728,pig / swine,vark,kolobe,kolobe,kolobe / fariki,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1729,pigeon,posduif,leeba / lephoi,leeba,leeba,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1730,pigment,pigment,sebalafatsi / sebakammala,lebala / sefammala,sefammala,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1731,pilchard,sardyn,tlhapi ya philitšhate,philtšhate,philtjhate,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1732,pilot,loods,mofofisi,mofofiši wa difofane / phaelote,mofofisi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1733,pin,speld,phini / setomedi,phini,phini / sepele,noun,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1734,pin,speld,tomela,phina,qhwaela,verb,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1735,pine,den,phaene,phaene,phaene,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1736,pinion,kleinrat,karolwanakere,phineone,phainione,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1737,pink,pienk,pinki,pinki / pinke,pinki,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1738,pipe,pyp,peipi / phaepe,phaephe,peipi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1739,pipette,pipet,phaephenyana / peipinyana / phipete,phiphete,phiphethe,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1740,piston,suier,pisetene,phistene / phistone,phistene,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1741,pivot,spil,pinagare,tikologo / pinagare / phibote / phivote,ntlha potoloho,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1742,placenta,plasenta,samorago / thari / motlhana,mohlana / motse / plasentha,thari,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1743,plague,plaag,leroborobo,leuba,sewa,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1744,plane,vlak,lebala le le lekalekanang / patlelo,boalo / boikalo,motsitsa,noun,surface,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1745,plane,skaaf / afvlak,kafola,lekanetša,hohla,verb,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1746,plane,skaaf,sekafo,phleine / sekhafo / pleine,poleine,noun,tool,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1747,planet,planeet,polanete,phlanete / planete,polanete / setsatsi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_1748,planing machine / planer,skaafmasjien,sekafo,motšhene wa go lekanetša,motjhini o hohlang,,,,,,,,,,
